h,t,n,h_p,i,w,C,W,V,M_y,M_Rd,M_y/M_Rd,V_z,V_Rd,V_z/V_Rd,P_z,N_Rd,P_z/N_Rd,u_z,u_z/u_zul,u_z,u_z/u_zul,f_gs0,f_gs1,f_gs2,fh_0,fh_1,fh_2,BC0,BC1,BC2,BC3,BC4,BC5,BC6,BC7,BC8,BC9,BC10
1.660506845,0.095244855,2,0.795252204,2,6.73,66349.97,146.64,58.66,-5479.78,5482.88,1,-875.3,985.28,0.89,480.75,16412.12,0.03,34.3,0.62,77.85,1.65,1.42,2.05,2.53,2.41,3.85,4.45,0,0,0,0,1,0,0,0,0,0,0
1.832672119,0.133455947,2,1.597582102,4,5.98,102319.2,215.53,86.21,-5930.55,6066.05,0.98,-937.37,1007.98,0.93,575.2,54808.97,0.01,9.6,0.19,36.01,0.83,1.49,3.47,5.76,4.49,4.81,6.16,1,0,0,0,1,0,0,0,0,0,0
1.412708163,0.291955024,2,0.784688473,1,4.02,169292.22,380.72,152.29,-10458.11,4643.53,2.25,1609.58,945.52,1.7,1369.75,16078.32,0.09,26.8,0.47,88.08,1.79,1.23,2.15,2.38,2.31,3.23,4.14,0,0,0,0,0,0,0,0,1,0,0
1.762091875,0.164767534,7,0.713613391,0,2.05,101789.38,229.08,91.63,-7059.8,5826.98,1.21,1558.43,999.09,1.56,80.59,13948.48,0.01,19.1,0.36,59.13,1.32,2.14,3.14,3.65,4.06,4.95,10.36,0,0,0,0,1,0,0,0,1,0,0
1.149871945,0.21927987,6,1.075709105,2,4.46,116394.52,259.95,103.98,-7590.77,3753.24,2.02,-1310.68,890.47,1.47,233.19,26906.6,0.01,49,0.91,128.3,2.79,1.27,2.12,2.97,2.5,4.88,9.31,0,0,0,0,1,0,0,0,0,0,0
1.176939249,0.245529711,2,1.176201105,1,3.41,140943.12,311.49,124.6,-8690.81,3844.93,2.26,1325.94,896.93,1.48,1073.56,31432.58,0.03,32.7,0.58,105.07,2.18,1.16,1.93,2.6,2.18,3.5,3.92,0,0,0,0,0,0,0,0,1,0,0
1.33790648,0.154089659,2,0.536552846,3,6.83,95801.73,215.92,86.37,9200.71,4390.16,2.1,1116.23,931.43,1.2,949.03,9521.38,0.1,101.3,1.74,334.69,6.7,0.92,1.48,2.3,1.64,1.93,3.06,0,0,0,0,0,0,0,0,0,1,1
1.45147419,0.229115427,6,1.391157508,1,5.48,151278.25,335.34,134.14,-6821.6,4774.84,1.43,-1256.61,952.4,1.32,262.02,42469.98,0.01,14.1,0.24,33.78,0.67,1.46,3.38,3.58,4.64,5.16,7.89,0,0,0,0,0,0,0,0,1,0,0
0.949024796,0.258353442,6,1.184129953,0,0.99,118942.16,264.69,105.88,-6910.44,3072.93,2.25,-1194.48,835.17,1.43,212.64,31806.87,0.01,41.8,0.82,127.91,2.94,0.92,2.11,2.81,2.79,3.6,7.72,1,0,0,0,1,0,0,0,0,0,0
2.164868593,0.230281547,7,0.507252693,2,5.87,156024.79,353.45,141.38,-8267.98,7191.28,1.15,-1699,1043.56,1.63,538.87,8909.7,0.06,26.8,0.49,54.72,1.17,1.58,2.59,2.68,3.45,4.47,6.86,0,0,0,0,1,0,0,0,0,0,0
0.622898102,0.352227181,7,0.448483407,0,3.53,138265.59,313.49,125.39,-10105.87,1968.26,5.13,2342.39,704.09,3.33,178.15,7786.34,0.02,326.2,5.92,1044.27,22.12,0.72,1.22,2.27,1.01,2.98,3.39,0,0,0,0,1,0,0,0,1,0,0
1.091885328,0.237250552,4,1.166245699,2,5.89,125984.33,280.32,112.13,-8342.01,3556.83,2.35,-1396.03,875.92,1.59,316.74,30966.18,0.01,63.6,1.16,162.43,3.47,1.09,1.93,2.78,2.13,4.17,7.06,0,0,0,0,1,0,0,0,0,0,0
0.984505355,0.234926775,2,0.813348949,1,3.41,122505.43,274.28,109.71,-7916.53,3193.11,2.48,1219.39,846.01,1.44,992.89,16994.33,0.06,48.6,0.86,156.71,3.25,1.06,1.8,2.09,1.88,2.8,3.21,0,0,0,0,0,0,0,0,1,0,0
1.227021217,0.124194168,2,1.215798736,1,3.92,85211.72,184.15,73.66,-5625.61,4014.56,1.4,849.29,908.34,0.94,710.03,33326.93,0.02,30.5,0.53,99.4,2.03,1.1,1.78,2.81,2.24,3.73,4.05,0,0,0,0,0,0,0,0,1,0,0
1.842554808,0.081461363,2,0.606568277,1,2.76,58077.91,129.5,51.8,-4482.23,6099.52,0.74,696.15,1009.18,0.69,537.69,11122.1,0.05,11.8,0.21,38.45,0.82,1.4,2.52,3.33,2.9,4.1,5.04,0,0,0,0,1,0,0,0,1,0,0
1.497231483,0.125809923,2,0.922994673,2,6.69,83099.87,183.35,73.34,-6435.3,4929.83,1.31,-1020.58,960.17,1.06,562.45,20801.98,0.03,37.9,0.69,89.29,1.89,1.34,2.01,2.58,2.3,3.66,4.44,0,0,0,0,1,0,0,0,0,0,0
0.901599944,0.242239833,4,1.086140275,2,5.51,119011.23,265.4,106.16,-8053.94,2912.29,2.77,-1330.65,819.84,1.62,306.37,27357.61,0.01,89.3,1.64,240.01,5.15,0.98,1.59,2.46,1.82,3.59,6.28,0,0,0,0,1,0,0,0,0,0,0
1.150413156,0.220259324,2,1.002174258,2,4.96,119859.92,266.13,106.45,-8506.27,3755.08,2.27,-1346.65,890.61,1.51,761.82,23850.66,0.03,49.7,0.92,130.83,2.82,1.23,1.86,2.35,2.06,3.03,3.81,0,0,0,0,1,0,0,0,0,0,0
1.308711648,0.234106079,4,1.032613754,3,4.9,136832.53,306.05,122.42,-4846.07,4291.27,1.13,-1092.03,925.63,1.18,510.51,25089.42,0.02,21.6,0.38,63.4,1.3,2.35,2.87,3.17,3.7,6.72,7.31,0,0,0,1,0,0,0,0,0,1,0
1.512570024,0.162832677,5,1.039892316,3,5.99,108366.27,241.43,96.57,-4045.02,4981.79,0.81,-894.28,962.7,0.93,348.49,25391.12,0.01,16.8,0.29,50.09,1.01,2.45,3.15,3.62,4.15,7.56,8.18,0,0,0,1,0,0,0,0,0,1,1
2.022025347,0.114126332,2,1.237576127,2,4.8,90907.2,196.2,78.48,-6234.58,6707.43,0.93,-1015.72,1029.4,0.99,563.61,34395.49,0.02,20.5,0.38,49.39,1.07,1.57,2.46,3.87,2.99,4.63,5.88,0,0,0,0,1,0,0,0,0,0,0
2.895878077,0.071768157,4,0.889823794,2,5.07,65390.53,144.21,57.69,-4254.46,9667.38,0.44,-814.69,1097.52,0.74,199.64,19599.32,0.01,15.5,0.29,28.86,0.62,1.99,4.19,4.38,3.92,7.21,9.87,0,0,0,0,1,0,0,0,0,0,0
1.586178184,0.198434412,4,0.818071544,3,5.33,127226.54,285.94,114.38,4232.01,5231.11,0.81,-1007.19,974.33,1.03,491.09,17148.42,0.03,18.2,0.32,53.32,1.09,2.53,2.99,3.46,3.95,6.41,7.38,0,0,0,1,0,0,0,0,0,1,1
1.546715856,0.169273958,2,1.156178832,3,5.52,117112.7,257.6,103.04,9426,5097.45,1.85,1237.4,968.2,1.28,1014.46,30498.59,0.03,65.8,1.15,215.52,4.39,1.27,2.29,3.19,2.05,3.49,4.54,0,0,0,1,0,0,0,0,0,1,1
1.854227066,0.018560011,2,1.19451642,0,0.89,24371.77,45.87,18.35,-2122.03,6139.06,0.35,-333.94,1010.59,0.33,206.63,32300.99,0.01,15.9,0.31,54.15,1.24,0.89,2.43,4.12,3.1,3.64,4.56,1,0,0,0,1,0,0,0,0,0,0
1.420956254,0.098543167,2,1.345932007,3,2.06,71216.49,150.32,60.13,-4542.11,4671.47,0.97,761.98,947,0.81,535.23,39994.26,0.01,31.1,0.59,92.62,2.06,1.22,2.83,3.45,2.86,3.86,4.82,0,1,1,1,0,0,0,0,0,0,0
1.400056839,0.209526807,7,0.782548666,0,3.86,122078.78,274.85,109.94,-10293.78,4600.68,2.24,2283.69,943.21,2.42,105.12,16011.24,0.01,46.6,0.84,149.46,3.14,1.99,2.33,3.45,2.64,4.35,8.83,0,0,0,0,1,0,0,0,1,0,0
1.592002511,0.169132695,4,1.016881704,1,5.96,118690.96,264.81,105.92,-5271.2,5250.84,1,-1031.9,975.22,1.06,267.71,24444.56,0.01,12.5,0.21,30.35,0.59,1.84,3.25,3.8,4.63,5.01,8.34,0,0,0,0,0,0,0,0,1,0,0
1.721596837,0.147067741,2,1.189321399,3,6.92,111479.7,244.15,97.66,9686.64,5689.81,1.7,1168.27,993.73,1.18,993.22,32053.3,0.03,61.7,1.06,205.27,4.1,1.33,2.47,3.34,2.12,3.7,4.85,0,0,0,1,0,0,0,0,0,1,1
0.928916276,0.360905826,2,1.089518309,2,2.01,155128.39,345.32,138.13,-9810.36,3004.81,3.27,-1577.24,828.79,1.9,957.5,27504.6,0.04,59.9,1.17,184.96,4.2,1.17,1.61,1.98,2.07,2.53,3.16,1,0,0,0,1,0,0,0,0,0,0
1.317854762,0.187869012,2,1.069198608,4,6.56,104752.99,230.82,92.33,-6611.11,4322.24,1.53,-1074.26,927.46,1.16,667.16,26627.31,0.03,18,0.35,61.2,1.4,1.52,2.77,3.62,3.47,3.84,4.44,1,0,0,0,1,0,0,0,0,0,0
0.980503738,0.287008554,2,1.328098655,4,6.47,137059.57,300.68,120.27,-8004.11,3179.55,2.52,-1314.42,844.81,1.56,825.03,39040.52,0.02,37.5,0.74,122.44,2.81,1.17,2.05,2.45,2.69,3.06,3.25,1,0,0,0,1,0,0,0,0,0,0
1.60928309,0.257870764,4,0.871909678,0,1.68,143931.68,323.42,129.37,-8747.58,5309.38,1.65,-1524.66,977.82,1.56,309.25,18968.13,0.02,20.8,0.4,64.59,1.46,1.97,3,4.71,3.9,4.52,8.88,0,0,0,0,1,0,0,0,0,0,0
1.913458109,0.133663639,2,1.032593489,2,4.14,95855.34,210.68,84.27,-6722.95,6339.69,1.06,-1095.15,1017.53,1.08,615.52,25088.58,0.03,20.6,0.39,51.17,1.12,1.68,2.56,3.46,3.02,4.57,5.9,0,0,0,0,1,0,0,0,0,0,0
2.331009388,0.142530844,7,0.974433661,1,5.55,119627.73,267.3,106.92,-5572.76,7754.03,0.72,-1049.14,1058.26,0.99,191.48,22754.02,0.01,7,0.12,17.53,0.34,2.13,4.37,4.46,6.52,6.56,10.47,0,0,0,0,0,0,0,0,1,0,0
1.834564447,0.153659359,2,0.638185382,2,2.97,97891.54,219.76,87.91,-6853.32,6072.46,1.13,-1143.91,1008.21,1.14,664.37,11909.21,0.06,18.3,0.35,47.1,1.05,1.68,2.69,3.03,3.22,3.92,5.06,1,0,0,0,1,0,0,0,0,0,0
1.738322496,0.203518197,2,1.00057888,0,2.81,131476.59,292.14,116.86,-9125.5,5746.46,1.59,-1468.73,995.97,1.48,684.86,23786.76,0.03,26.6,0.49,94.14,2.04,1.79,2.51,4.85,3.22,3.74,6.88,0,0,0,0,1,0,0,0,1,0,0
1.245319247,0.238098964,2,0.724919975,1,3.01,131081.81,294.54,117.82,-8292.71,4076.54,2.03,1299.31,912.35,1.42,1031.91,14273.78,0.07,27,0.49,87.46,1.84,1.23,2.19,2.44,2.34,3.12,3.93,0,0,0,0,0,0,0,0,1,0,0
2.522370338,0.286902666,3,0.787865877,1,2.13,203872.49,459.69,183.87,-8510.41,8402.22,1.01,-1778.73,1073.19,1.66,835.95,16178.25,0.05,6.8,0.13,17.8,0.39,2.27,3.66,5.33,4.64,6.52,7.44,0,0,0,0,1,0,0,0,0,0,0
1.419290662,0.222083166,2,1.381641865,2,4.78,137662.65,300.62,120.25,-9042.04,4665.83,1.94,-1440.55,946.7,1.52,812.02,41942.28,0.02,33.8,0.63,88.08,1.91,1.3,2.04,2.97,2.42,3.68,4.52,0,0,0,0,1,0,0,0,0,0,0
1.111231804,0.235591248,2,1.064378381,1,4.77,136976.42,304.07,121.63,-8668.31,3622.36,2.39,1307.77,880.89,1.49,1149.95,26421.62,0.04,47.4,0.81,155.39,3.1,1.07,1.8,2.21,1.9,3.13,3.67,0,0,0,0,0,0,0,0,1,0,0
1.775843263,0.055984322,2,0.841973126,1,4.5,46229.98,100.25,40.1,-3834.81,5873.56,0.65,576.3,1000.86,0.58,497.56,17941.97,0.03,18.9,0.33,62.97,1.27,1.34,2,3.27,2.65,4.23,4.53,0,0,0,0,0,0,0,0,1,0,0
0.947003782,0.212717891,2,1.188485503,3,5.32,119222.9,262.43,104.97,8664.18,3066.08,2.83,1299.6,834.54,1.56,981.19,32013.55,0.03,171.5,3,553.61,11.3,0.84,1.42,2.14,1.32,2.45,3.21,0,0,0,0,0,0,0,0,0,0,0
1.063272715,0.194075167,2,1.395736814,3,5.02,118645.6,257.75,103.1,8406.64,3459.91,2.43,1238.72,868.35,1.43,951.28,42725.22,0.02,128,2.25,412.84,8.47,0.9,1.65,2.47,1.51,2.81,3.55,0,0,0,1,0,0,0,0,0,0,0
3.620639801,0.089723311,2,1.46873498,0,5.1,111581.66,236.63,94.65,7465.81,12122.32,0.62,-1172.48,1132.23,1.04,532.07,46907.25,0.01,11.7,0.21,49.39,1.01,2.65,3.51,4.77,4.46,4.8,6.45,0,0,0,0,1,1,0,0,1,0,0
2.604305029,0.132418215,2,1.478320956,2,6.8,123882.3,265.89,106.36,-8049.71,8679.75,0.93,-1288.29,1079.03,1.19,700.32,47472.25,0.02,18.4,0.33,39.1,0.83,1.74,2.76,4.59,3.17,5.1,6.6,0,0,0,0,1,0,0,0,0,0,0
1.15534699,0.072690003,3,0.711478949,1,3.66,45884.45,101.75,40.7,-2779.01,3771.79,0.74,-539.86,891.8,0.61,240.22,13887.64,0.02,24.9,0.44,58.98,1.21,1.35,2.16,2.83,3.23,3.72,5.35,0,0,0,0,0,0,0,0,1,0,0
1.668201923,0.204728246,2,0.713544726,2,1.78,118481.4,265.93,106.37,-7749.96,5508.95,1.41,-1283.23,986.37,1.3,773.98,13946.52,0.06,15.3,0.3,46.26,1.06,1.7,2.81,4.01,3.41,3.89,5.12,1,0,0,0,1,0,0,0,0,0,0
1.926997185,0.261953533,7,0.749374747,1,2.84,168471.71,380.33,152.13,-7579.48,6385.55,1.19,-1488.42,1019.06,1.46,236.54,14994.85,0.02,10.3,0.19,26,0.55,1.91,3.44,4.26,5.38,5.57,9.26,0,0,0,0,1,0,0,0,1,0,0
1.232906818,0.071884744,2,0.761852086,3,6.62,48956.48,107.66,43.06,5230.96,4034.5,1.3,678.36,909.64,0.75,552.12,15371.97,0.04,117.4,2.02,385.1,7.73,0.98,1.66,2.48,1.56,2.62,3.44,0,0,0,0,0,0,0,0,0,1,1
1.109545112,0.287313133,2,1.131427288,1,3.19,153608.44,341,136.4,-9370.27,3616.65,2.59,1441.06,880.46,1.64,1154.73,29366.15,0.04,37.6,0.67,119.93,2.5,1.13,1.91,2.41,2.08,3.25,3.68,0,0,0,0,0,0,0,0,1,0,0
1.18034935,0.274095088,2,1.152825713,2,2.39,140064.65,310.01,124,-8922.15,3856.48,2.31,-1448.39,897.73,1.61,860.34,30343.74,0.03,34.6,0.67,104.5,2.35,1.35,2.12,2.83,2.56,3.4,3.88,1,0,0,0,1,0,0,0,0,0,0
0.926611423,0.208489448,7,0.540120482,2,6.47,102171.97,231.13,92.45,-6859.65,2997.01,2.29,1278.28,828.05,1.54,337.21,9598.2,0.04,106.1,1.93,257.21,5.47,1.09,1.46,1.96,1.75,3.65,5.54,0,0,0,0,1,0,0,0,0,0,0
1.981210351,0.10673669,2,1.128388286,2,5.27,83561.67,181.29,72.52,-5964.61,6569.18,0.91,-973.55,1025.06,0.95,537.14,29228.8,0.02,22.6,0.42,53.11,1.14,1.57,2.41,3.62,2.87,4.5,5.68,0,0,0,0,1,0,0,0,0,0,0
2.073392391,0.161346748,3,1.254976273,1,2.15,118708.95,260.95,104.38,-5687.53,6881.42,0.83,-1076.4,1034.67,1.04,440.53,35262.91,0.01,8,0.15,20.12,0.44,2.01,4.11,4.72,5.36,6.18,10.16,0,0,0,0,1,0,0,0,0,0,0
1.034435034,0.225609377,7,1.144932508,2,6.79,118520.66,264.44,105.78,-8422.18,3362.23,2.51,-1357.63,860.43,1.58,192.67,29981.01,0.01,69.1,1.26,176.44,3.74,1.12,1.8,2.67,2.13,4.77,8.31,0,0,0,0,1,0,0,0,0,0,0
0.838537097,0.432192594,2,0.860495627,1,1.67,168381.9,378.18,151.27,-9774.47,2698.68,3.62,1570.16,797.79,1.97,1090.96,18572.65,0.06,64.2,1.23,198.06,4.42,1.07,1.42,1.72,1.79,2.31,2.65,0,0,0,0,1,0,0,0,0,0,0
1.236284614,0.254793882,2,1.013128996,1,3.88,146802.99,327.03,130.81,-9170.47,4045.94,2.27,1396.61,910.38,1.53,1170.18,24292.2,0.05,32.7,0.57,106.53,2.18,1.2,1.99,2.48,2.18,3.48,3.92,0,0,0,0,0,0,0,0,1,0,0
1.260818362,0.081762634,2,1.338954329,3,4.1,62910.77,131.79,52.72,4700.4,4129.04,1.14,709.9,915.69,0.78,548.66,39619.57,0.01,79.4,1.42,253.75,5.3,0.96,2.06,2.91,1.87,3.26,4.17,0,0,0,1,0,0,0,0,0,1,0
1.989653587,0.120447353,2,0.824960172,3,6.83,93900.96,208.86,83.55,8989.14,6597.78,1.36,1058.45,1025.97,1.03,914.45,17374.78,0.05,47.5,0.82,159.64,3.2,1.45,2.49,3.36,2.34,3.47,4.61,0,0,0,1,0,0,0,0,0,1,1
1.246843338,0.241239518,2,0.679854751,0,2,123710.37,278.23,111.29,-8216.9,4081.71,2.01,-1381.4,912.68,1.51,683.61,13007.65,0.05,40.5,0.77,133.77,2.98,1.51,1.93,3.85,2.52,3.23,4.62,0,0,0,0,1,0,0,0,1,0,0
1.110771537,0.212293819,7,0.742950439,1,4.78,119478.05,269.3,107.72,-5396.93,3620.8,1.49,-1069.47,880.77,1.21,184.9,14803.1,0.01,25.9,0.44,64.14,1.28,1.45,2.5,2.74,3.47,4.33,5.99,0,0,0,0,0,0,0,0,1,0,0
1.345564723,0.143858597,2,1.331036448,3,4.5,99292.88,214.52,85.81,7268.63,4416.1,1.65,1047.69,932.93,1.12,825.9,39196.76,0.02,73.4,1.3,236.68,4.9,1.11,2.16,3.06,1.95,3.41,4.37,0,0,0,1,0,0,0,0,0,1,0
2.248295784,0.136300027,7,1.243203282,1,0.69,99656.02,219.22,87.69,-5744.41,7473.86,0.77,-1039.87,1051.16,0.99,203.04,34674.68,0.01,8.5,0.17,20.72,0.47,1.59,3.88,4.85,5.44,6.78,10.96,1,0,0,0,1,0,0,0,0,0,0
1.658576608,0.146273181,4,1.313212037,0,2.61,99480.58,217.61,87.04,-7517.63,5476.35,1.37,-1138.17,985,1.16,199.81,38254.11,0.01,24.7,0.46,81.37,1.77,2.14,2.88,3.77,3.57,5.09,10.87,0,0,0,0,1,0,0,0,1,0,0
1.358347297,0.166841611,2,1.266631842,3,4.2,109848.16,239.55,95.82,7831.5,4459.4,1.76,1161.02,935.39,1.24,905.21,35850.72,0.03,68.6,1.23,220.27,4.59,1.18,2.18,3.09,2.02,3.39,4.39,0,0,0,1,0,0,0,0,0,1,0
0.976332784,0.337215036,5,1.117254734,1,3.36,162781.27,364.71,145.88,-7643.95,3165.42,2.42,-1418.83,843.56,1.68,278.02,28728.76,0.01,38.1,0.68,93.37,1.94,1.23,2.14,3.01,2.87,3.8,5.8,0,0,0,0,0,0,0,0,1,0,0
1.787655473,0.134652704,2,0.847123384,1,6.2,102504.48,228.05,91.22,-6915.49,5913.57,1.17,1048.16,1002.37,1.05,979.68,18115.96,0.05,21,0.35,72.44,1.41,1.4,2.14,2.94,2.6,4.05,4.25,0,0,0,0,0,0,0,0,1,0,0
2.344427824,0.214280427,2,1.065698504,0,2.69,158708.56,352.7,141.08,-9989.11,7799.49,1.28,-1697.95,1059.37,1.6,785.02,26477.86,0.03,15.1,0.28,54.96,1.19,2.16,3.3,5.26,4.08,4.36,7.44,0,0,0,0,1,0,0,0,1,0,0
1.324585915,0.330385953,5,0.833455324,1,1.95,165461.98,372.98,149.19,-7618.18,4345.04,1.75,-1507.97,928.81,1.62,301.67,17656.55,0.02,21,0.4,57.15,1.26,1.57,2.97,3.39,3.88,4.25,7.77,0,0,0,0,1,0,0,0,0,0,0
0.959899247,0.136758238,5,1.277147174,1,4.67,83885.53,183.81,73.52,-4313.85,3109.76,1.39,-787.35,838.55,0.94,168.09,36385.69,0.01,29.1,0.5,68.53,1.37,0.99,2.43,2.56,3.25,3.88,5.9,0,0,0,0,0,0,0,0,1,0,0
1.252879381,0.169824854,3,1.127862811,0,1.34,94500.02,208.23,83.29,-5910.72,4102.15,1.44,-1018.16,913.99,1.11,343.15,29205.09,0.01,26.3,0.51,83,1.89,1.35,2.65,3.84,3.49,3.82,8.01,0,0,0,0,1,0,0,0,0,0,0
1.447974443,0.117232338,2,1.11766386,2,3.46,77635.61,168.41,67.36,-5567.45,4762.99,1.17,-898.38,951.79,0.94,513.73,28747.05,0.02,27.1,0.51,75.34,1.66,1.35,2.24,3.12,2.69,3.93,4.63,1,0,0,0,1,0,0,0,0,0,0
1.319343328,0.166094273,2,0.670071959,3,5.86,101880.66,228.73,91.49,8984.01,4327.28,2.08,1170.3,927.76,1.26,959.94,12743.53,0.08,93.3,1.62,306.14,6.2,1.06,1.61,2.43,1.74,2.33,3.3,0,0,0,1,0,0,0,0,0,1,1
1.651843071,0.253046811,3,1.284018755,3,4.09,162615.9,360.76,144.31,-5627.57,5453.54,1.03,-1306.31,984.04,1.33,785.16,36737.68,0.02,14.1,0.25,44.47,0.93,2.56,3.48,3.57,4.48,6.31,7.54,0,0,0,1,0,0,0,0,0,1,1
1.528966665,0.150709048,3,1.24117291,3,4.36,103251.98,226.55,90.62,-4009.02,5037.33,0.8,-961.85,965.37,1,527.6,34573.8,0.02,15,0.27,47.11,0.98,2.32,3.13,3.38,4.37,6,7.22,0,0,0,1,0,0,0,0,0,1,1
1.611621618,0.138590902,2,1.107802987,2,4.47,93871.66,205.32,82.13,-6579.3,5317.3,1.24,-1070.25,978.16,1.09,602.11,28308.15,0.02,26.5,0.49,67.53,1.47,1.45,2.26,3.17,2.68,4.1,4.9,0,0,0,0,1,0,0,0,0,0,0
1.365929842,0.302958608,5,0.574780703,1,2.97,162306.16,367.41,146.96,-7060.63,4485.08,1.57,-1437.72,936.84,1.54,331.28,10371.05,0.03,20.4,0.37,51.97,1.09,1.52,2.45,3.13,3.48,3.95,5.5,0,0,0,0,0,0,0,0,1,0,0
1.830831647,0.195394292,2,1.168945313,2,6.05,135143.27,298.02,119.21,-9244.41,6059.81,1.53,-1474.86,1007.75,1.46,816.49,31092.26,0.03,26.7,0.49,62.51,1.33,1.58,2.35,3.32,2.68,4.28,5.68,0,0,0,0,1,0,0,0,0,0,0
1.407455921,0.115898103,2,1.173190713,2,6.05,79770.11,172.47,68.99,-5971.27,4625.74,1.29,-938.75,944.56,0.99,519.73,31291.13,0.02,38.5,0.7,95.19,2.03,1.21,1.9,2.86,2.27,3.55,4.42,0,0,0,0,1,0,0,0,0,0,0
1.190574765,0.28835547,2,1.086165071,2,4.86,151288.47,336.43,134.57,-10326.31,3891.11,2.65,-1633.55,900.1,1.82,926.7,27358.69,0.03,49.1,0.91,129.87,2.81,1.24,1.87,2.39,2.07,3.05,3.84,0,0,0,0,1,0,0,0,0,0,0
1.995826364,0.169196427,2,1.101004958,2,4.02,120264.24,265.11,106.05,-8054.67,6618.69,1.22,-1313.51,1026.63,1.28,740.45,28007.83,0.03,18.9,0.35,47.09,1.03,1.76,2.67,3.62,3.14,4.73,6.11,0,0,0,0,1,0,0,0,0,0,0
1.285754681,0.19066292,3,1.014974594,3,5.96,117132.79,260.94,104.38,-4209.06,4213.51,1,-1020.89,920.93,1.11,618.44,24367.07,0.03,23.3,0.4,66.43,1.34,2.15,2.69,2.88,3.55,4.61,5.96,0,0,0,1,0,0,0,0,0,1,1
1.818822145,0.228168413,2,0.721241176,1,2.47,144474.31,324.84,129.94,-8993.66,6019.13,1.49,1419.94,1006.28,1.41,1071.41,14167.37,0.08,11.1,0.2,35.91,0.77,1.51,2.82,3.35,3.02,4.13,5.33,0,0,0,0,1,0,0,0,1,0,0
1.11705029,0.233199313,2,1.138962984,3,5.17,133594.09,295.65,118.26,9842.41,3642.07,2.7,1426.59,882.36,1.62,1104.84,29708.33,0.04,123.2,2.16,397.87,8.14,0.98,1.65,2.44,1.54,2.73,3.49,0,0,0,1,0,0,0,0,0,1,0
1.083265662,0.164102644,7,1.165817142,0,5.14,96705.06,214.27,85.71,-9455.83,3527.63,2.68,1685.1,873.67,1.93,133.59,30946.19,0,84.7,1.49,275.25,5.64,1.47,1.91,2.57,1.97,4.09,6.74,0,0,0,0,1,0,0,0,1,0,0
1.924438119,0.197839126,3,1.16074276,2,6,137243.41,304.44,121.78,-8160.11,6376.88,1.28,-1472.17,1018.77,1.45,487.31,30710.07,0.02,26.4,0.48,59.22,1.26,1.59,3.27,3.68,2.93,5.61,7.72,0,0,0,0,1,0,0,0,0,0,0
1.133589149,0.212271184,2,0.594923079,2,4.82,110217.92,248.29,99.31,-8018.9,3698.09,2.17,-1302.16,886.49,1.47,744.59,10842.27,0.07,56.8,1.05,138.62,3,1.3,1.6,2.13,1.92,2.94,3.16,0,0,0,0,1,0,0,0,0,0,0
1.611400008,0.231688082,4,0.828784823,3,2.48,135649.66,304.98,121.99,5042.11,5316.55,0.95,-1156.85,978.13,1.18,491.29,17501.28,0.03,14.9,0.28,48.27,1.06,2.33,3.4,4,4.32,6.09,10.73,0,1,1,1,0,0,0,0,0,0,0
0.450052381,0.460753888,2,1.372925282,2,1.53,152318.43,335.24,134.1,-6080.53,1382.79,4.4,-975.5,599.02,1.63,610.83,41462.07,0.02,258.5,5.07,807.28,18.48,0.65,0.75,0.82,1.16,1.17,2.31,1,0,0,0,1,0,0,0,0,0,0
0.577053487,0.193373069,2,1.134268641,2,5.43,92610.53,202.9,81.16,-7105.58,1812.97,3.92,-1062.56,679.44,1.56,606.48,29494.9,0.02,194.1,3.57,543.08,11.65,0.76,1.06,1.17,1.22,1.44,2.55,0,0,0,0,1,0,0,0,0,0,0
1.108452201,0.289399385,5,1.025618434,0,3.31,146337.48,328.04,131.21,-11952.46,3612.94,3.31,1962.83,880.18,2.23,243.69,24801.46,0.01,74.2,1.36,239.78,5.11,1.56,2.16,3.57,2.1,4.24,7.12,0,0,0,0,1,0,0,0,1,0,0
2.281726599,0.107610345,2,1.268704414,1,3.31,95942.75,206.67,82.67,-6178.58,7587.1,0.81,924.49,1054.08,0.88,732.04,35955.81,0.02,8.5,0.15,27.87,0.58,1.78,2.6,4.77,3.63,5.34,6.49,0,0,0,0,1,0,0,0,1,0,0
1.425345778,0.166418344,7,1.048990846,1,3.36,104781.15,233.47,93.39,-5267.9,4686.34,1.12,-980.55,947.79,1.04,148.47,25771.23,0.01,15.3,0.27,37.48,0.78,1.46,3.44,3.71,4.52,5.33,8.81,0,0,0,0,0,0,0,0,1,0,0
2.175350666,0.104076333,2,1.198590875,0,1.66,82831.29,178.33,71.33,-5387.86,7226.78,0.75,-906.14,1044.55,0.87,463.02,32496,0.01,11,0.21,41.42,0.94,1.87,3.54,5.78,4.58,4.68,7.8,0,0,0,0,1,0,0,0,0,0,0
1.563755512,0.179408208,2,0.917537212,1,6.78,126531.53,281.91,112.76,-8570.34,5155.16,1.66,1242.12,970.88,1.28,1184.99,20601.09,0.06,29.5,0.49,101.25,1.95,1.29,2.04,2.6,2.32,3.73,4.03,0,0,0,0,0,0,0,0,1,0,0
1.020439267,0.141841605,2,1.01032269,1,2.11,79915.01,175.27,70.11,-5351.23,3314.82,1.61,840.52,856.48,0.98,609.01,24178.64,0.03,30.3,0.57,91.78,2,1.16,2.09,2.67,2.36,3.37,3.61,0,0,0,0,1,0,0,0,0,0,0
